Provider;John Doe (SMHI)
CaseStudy;European Rivers
ForecastSystem;E-HYPE
ForecastType;Bias Correction 1
ModelVariable;Discharge
ScoreType;Brier Score
ScoreLeadTimeUnit;Month
VerificationPeriod;2000/01/01 2010/12/31
!
LocationID;River_names;Station_names;Latitude;Longitude;Score_Value;LeadTime
9000959;"River 349";"Station 349";49.038349383045;7.41287757875398;0.232427983539095;6
9000960;"River 350";"Station 350";40.1251161913387;7.35066339373589;0.255873015873016;1
9000960;"River 350";"Station 350";40.1251161913387;7.35066339373589;0.266995884773663;2
9000960;"River 350";"Station 350";40.1251161913387;7.35066339373589;0.241975308641975;3
9000960;"River 350";"Station 350";40.1251161913387;7.35066339373589;0.246913580246914;4
9000960;"River 350";"Station 350";40.1251161913387;7.35066339373589;0.265185185185185;5
9000960;"River 350";"Station 350";40.1251161913387;7.35066339373589;0.277695473251029;6
9000962;"River 351";"Station 351";44.9990613758564;1.26056479522958;0.182539682539683;1
9000962;"River 351";"Station 351";44.9990613758564;1.26056479522958;0.239341563786008;2
9000962;"River 351";"Station 351";44.9990613758564;1.26056479522958;0.270452674897119;3
9000962;"River 351";"Station 351";44.9990613758564;1.26056479522958;0.292345679012346;4
9000962;"River 351";"Station 351";44.9990613758564;1.26056479522958;0.288724279835391;5
9000962;"River 351";"Station 351";44.9990613758564;1.26056479522958;0.27358024691358;6
9000963;"River 352";"Station 352";42.2587069845758;8.00017965491861;7.14631654590275;1
9000963;"River 352";"Station 352";42.2587069845758;8.00017965491861;7.41809751964007;2
9000963;"River 352";"Station 352";42.2587069845758;8.00017965491861;7.43100581246936;3
9000963;"River 352";"Station 352";42.2587069845758;8.00017965491861;7.83005524929161;4
9000963;"River 352";"Station 352";42.2587069845758;8.00017965491861;6.7232125685686;5
9000963;"River 352";"Station 352";42.2587069845758;8.00017965491861;7.10227184081634;6
9000965;"River 353";"Station 353";46.0012128483504;7.3992327414453;0.243650793650794;1
9000965;"River 353";"Station 353";46.0012128483504;7.3992327414453;0.252510288065844;2
9000965;"River 353";"Station 353";46.0012128483504;7.3992327414453;0.247572016460905;3
9000965;"River 353";"Station 353";46.0012128483504;7.3992327414453;0.278518518518519;4
9000965;"River 353";"Station 353";46.0012128483504;7.3992327414453;0.280164609053498;5
9000965;"River 353";"Station 353";46.0012128483504;7.3992327414453;0.283786008230453;6
9000966;"River 354";"Station 354";47.1011387230828;6.91477573476732;0.246349206349206;1
9000966;"River 354";"Station 354";47.1011387230828;6.91477573476732;0.252345679012346;2
9000966;"River 354";"Station 354";47.1011387230828;6.91477573476732;0.21761316872428;3
9000966;"River 354";"Station 354";47.1011387230828;6.91477573476732;0.249382716049383;4
9000966;"River 354";"Station 354";47.1011387230828;6.91477573476732;0.268148148148148;5
9000966;"River 354";"Station 354";47.1011387230828;6.91477573476732;0.24082304526749;6
9000969;"River 355";"Station 355";47.861774454359;2.07903499249369;0.168253968253968;1
9000969;"River 355";"Station 355";47.861774454359;2.07903499249369;0.208724279835391;2
9000969;"River 355";"Station 355";47.861774454359;2.07903499249369;0.202633744855967;3
9000969;"River 355";"Station 355";47.861774454359;2.07903499249369;0.216460905349794;4
9000969;"River 355";"Station 355";47.861774454359;2.07903499249369;0.221069958847737;5
9000969;"River 355";"Station 355";47.861774454359;2.07903499249369;0.208724279835391;6
9000971;"River 356";"Station 356";40.3099773661233;6.84387137414888;0.214603174603175;1
9000971;"River 356";"Station 356";40.3099773661233;6.84387137414888;0.189135802469136;2
9000971;"River 356";"Station 356";40.3099773661233;6.84387137414888;0.178106995884774;3
9000971;"River 356";"Station 356";40.3099773661233;6.84387137414888;0.219094650205761;4
9000971;"River 356";"Station 356";40.3099773661233;6.84387137414888;0.231769547325103;5
9000971;"River 356";"Station 356";40.3099773661233;6.84387137414888;0.213991769547325;6
9000972;"River 357";"Station 357";45.7324522780254;9.59843476070091;0.229047619047619;1
9000972;"River 357";"Station 357";45.7324522780254;9.59843476070091;0.201975308641975;2
9000972;"River 357";"Station 357";45.7324522780254;9.59843476070091;0.21201646090535;3
9000972;"River 357";"Station 357";45.7324522780254;9.59843476070091;0.237201646090535;4
9000972;"River 357";"Station 357";45.7324522780254;9.59843476070091;0.231111111111111;5
9000972;"River 357";"Station 357";45.7324522780254;9.59843476070091;0.187325102880658;6
9000978;"River 358";"Station 358";42.0301182079129;4.57166410051286;0.270634920634921;1
9000978;"River 358";"Station 358";42.0301182079129;4.57166410051286;0.281152263374486;2
9000978;"River 358";"Station 358";42.0301182079129;4.57166410051286;0.27522633744856;3
9000978;"River 358";"Station 358";42.0301182079129;4.57166410051286;0.259917695473251;4
9000978;"River 358";"Station 358";42.0301182079129;4.57166410051286;0.266172839506173;5
9000978;"River 358";"Station 358";42.0301182079129;4.57166410051286;0.259753086419753;6
9000979;"River 359";"Station 359";46.1404223600402;4.63805513689294;0.523809523809524;1
9000979;"River 359";"Station 359";46.1404223600402;4.63805513689294;0.492510288065844;2
9000979;"River 359";"Station 359";46.1404223600402;4.63805513689294;0.566090534979424;3
9000979;"River 359";"Station 359";46.1404223600402;4.63805513689294;0.499259259259259;4
9000979;"River 359";"Station 359";46.1404223600402;4.63805513689294;0.538765432098765;5
9000979;"River 359";"Station 359";46.1404223600402;4.63805513689294;0.541893004115226;6
9000995;"River 360";"Station 360";40.343744084239;5.0263348268345;0.153650793650794;1
9000995;"River 360";"Station 360";40.343744084239;5.0263348268345;0.212345679012346;2
9000995;"River 360";"Station 360";40.343744084239;5.0263348268345;0.168395061728395;3
9000995;"River 360";"Station 360";40.343744084239;5.0263348268345;0.207242798353909;4
9000995;"River 360";"Station 360";40.343744084239;5.0263348268345;0.235555555555556;5
9000995;"River 360";"Station 360";40.343744084239;5.0263348268345;0.227160493827161;6
9001011;"River 361";"Station 361";46.582528881263;6.42372277099639;0.213174603174603;1
9001011;"River 361";"Station 361";46.582528881263;6.42372277099639;0.191769547325103;2
9001011;"River 361";"Station 361";46.582528881263;6.42372277099639;0.237037037037037;3
9001011;"River 361";"Station 361";46.582528881263;6.42372277099639;0.226995884773663;4
9001011;"River 361";"Station 361";46.582528881263;6.42372277099639;0.237037037037037;5
9001011;"River 361";"Station 361";46.582528881263;6.42372277099639;0.273086419753086;6
9001013;"River 362";"Station 362";44.8949577193707;1.44000383093953;0.181587301587302;1
9001013;"River 362";"Station 362";44.8949577193707;1.44000383093953;0.233744855967078;2
9001013;"River 362";"Station 362";44.8949577193707;1.44000383093953;0.267160493827161;3
9001013;"River 362";"Station 362";44.8949577193707;1.44000383093953;0.246913580246914;4
9001013;"River 362";"Station 362";44.8949577193707;1.44000383093953;0.251358024691358;5
9001013;"River 362";"Station 362";44.8949577193707;1.44000383093953;0.256131687242798;6
9001016;"River 363";"Station 363";44.1354730352759;9.79246840346605;0.178888888888889;1
9001016;"River 363";"Station 363";44.1354730352759;9.79246840346605;0.157530864197531;2
9001016;"River 363";"Station 363";44.1354730352759;9.79246840346605;0.209547325102881;3
9001016;"River 363";"Station 363";44.1354730352759;9.79246840346605;0.241481481481481;4
9001016;"River 363";"Station 363";44.1354730352759;9.79246840346605;0.230288065843621;5
9001016;"River 363";"Station 363";44.1354730352759;9.79246840346605;0.219753086419753;6
9001018;"River 364";"Station 364";48.2111481181346;1.3375452067703;0.168412698412698;1
9001018;"River 364";"Station 364";48.2111481181346;1.3375452067703;0.188312757201646;2
9001018;"River 364";"Station 364";48.2111481181346;1.3375452067703;0.165267489711934;3
9001018;"River 364";"Station 364";48.2111481181346;1.3375452067703;0.204938271604938;4
9001018;"River 364";"Station 364";48.2111481181346;1.3375452067703;0.207572016460905;5
9001018;"River 364";"Station 364";48.2111481181346;1.3375452067703;0.222222222222222;6
9001020;"River 365";"Station 365";40.4064606130123;4.55841731512919;0.15015873015873;1
9001020;"River 365";"Station 365";40.4064606130123;4.55841731512919;0.19522633744856;2
9001020;"River 365";"Station 365";40.4064606130123;4.55841731512919;0.171522633744856;3
9001020;"River 365";"Station 365";40.4064606130123;4.55841731512919;0.206584362139918;4
9001020;"River 365";"Station 365";40.4064606130123;4.55841731512919;0.21843621399177;5
9001020;"River 365";"Station 365";40.4064606130123;4.55841731512919;0.222222222222222;6
9001023;"River 366";"Station 366";49.7286456031725;5.0831632129848;0.236349206349206;1
9001023;"River 366";"Station 366";49.7286456031725;5.0831632129848;0.198189300411523;2
9001023;"River 366";"Station 366";49.7286456031725;5.0831632129848;0.209547325102881;3
9001023;"River 366";"Station 366";49.7286456031725;5.0831632129848;0.238518518518519;4
9001023;"River 366";"Station 366";49.7286456031725;5.0831632129848;0.250205761316872;5
9001023;"River 366";"Station 366";49.7286456031725;5.0831632129848;0.243456790123457;6
9001029;"River 367";"Station 367";47.5819590361789;2.10407798644155;0.248253968253968;1
9001029;"River 367";"Station 367";47.5819590361789;2.10407798644155;0.332345679012346;2
9001029;"River 367";"Station 367";47.5819590361789;2.10407798644155;0.336625514403292;3
9001029;"River 367";"Station 367";47.5819590361789;2.10407798644155;0.347160493827161;4
9001029;"River 367";"Station 367";47.5819590361789;2.10407798644155;0.32082304526749;5
9001029;"River 367";"Station 367";47.5819590361789;2.10407798644155;0.306831275720165;6
9001030;"River 368";"Station 368";41.5720023657195;4.4220856227912;0.17952380952381;1
9001030;"River 368";"Station 368";41.5720023657195;4.4220856227912;0.22320987654321;2
9001030;"River 368";"Station 368";41.5720023657195;4.4220856227912;0.22798353909465;3
9001030;"River 368";"Station 368";41.5720023657195;4.4220856227912;0.226337448559671;4
9001030;"River 368";"Station 368";41.5720023657195;4.4220856227912;0.200987654320988;5
9001030;"River 368";"Station 368";41.5720023657195;4.4220856227912;0.255637860082305;6
9001032;"River 369";"Station 369";40.2635736064985;9.08071589423344;0.131428571428571;1
9001032;"River 369";"Station 369";40.2635736064985;9.08071589423344;0.170864197530864;2
9001032;"River 369";"Station 369";40.2635736064985;9.08071589423344;0.160987654320988;3
9001032;"River 369";"Station 369";40.2635736064985;9.08071589423344;0.180740740740741;4
9001032;"River 369";"Station 369";40.2635736064985;9.08071589423344;0.219588477366255;5
9001032;"River 369";"Station 369";40.2635736064985;9.08071589423344;0.176954732510288;6
9001060;"River 370";"Station 370";46.6718733427115;2.5732422946021;0.173650793650794;1
9001060;"River 370";"Station 370";46.6718733427115;2.5732422946021;0.229958847736626;2
9001060;"River 370";"Station 370";46.6718733427115;2.5732422946021;0.350452674897119;3
9001060;"River 370";"Station 370";46.6718733427115;2.5732422946021;0.285761316872428;4
9001060;"River 370";"Station 370";46.6718733427115;2.5732422946021;0.291522633744856;5
9001060;"River 370";"Station 370";46.6718733427115;2.5732422946021;0.336296296296296;6
9001063;"River 371";"Station 371";44.8536209948361;1.39087616931647;0.0933333333333333;1
9001063;"River 371";"Station 371";44.8536209948361;1.39087616931647;0.238353909465021;2
9001063;"River 371";"Station 371";44.8536209948361;1.39087616931647;0.277201646090535;3
9001063;"River 371";"Station 371";44.8536209948361;1.39087616931647;0.311769547325103;4
9001063;"River 371";"Station 371";44.8536209948361;1.39087616931647;0.310452674897119;5
9001063;"River 371";"Station 371";44.8536209948361;1.39087616931647;0.298271604938272;6
9001064;"River 372";"Station 372";49.6211316599511;6.08771367231384;0.196666666666667;1
9001064;"River 372";"Station 372";49.6211316599511;6.08771367231384;0.296296296296296;2
9001064;"River 372";"Station 372";49.6211316599511;6.08771367231384;0.29201646090535;3
9001064;"River 372";"Station 372";49.6211316599511;6.08771367231384;0.296296296296296;4
9001064;"River 372";"Station 372";49.6211316599511;6.08771367231384;0.286913580246914;5
9001064;"River 372";"Station 372";49.6211316599511;6.08771367231384;0.296296296296296;6
9001066;"River 373";"Station 373";40.4664394469;0.0979665177874267;0.139047619047619;1
9001066;"River 373";"Station 373";40.4664394469;0.0979665177874267;0.213827160493827;2
9001066;"River 373";"Station 373";40.4664394469;0.0979665177874267;0.239012345679012;3
9001066;"River 373";"Station 373";40.4664394469;0.0979665177874267;0.277201646090535;4
9001066;"River 373";"Station 373";40.4664394469;0.0979665177874267;0.295144032921811;5
9001066;"River 373";"Station 373";40.4664394469;0.0979665177874267;0.247901234567901;6
9001068;"River 374";"Station 374";42.7699722559191;6.63150111678988;0.321428571428571;1
9001068;"River 374";"Station 374";42.7699722559191;6.63150111678988;0.296296296296296;2
9001068;"River 374";"Station 374";42.7699722559191;6.63150111678988;0.296296296296296;3
9001068;"River 374";"Station 374";42.7699722559191;6.63150111678988;0.296296296296296;4
9001068;"River 374";"Station 374";42.7699722559191;6.63150111678988;0.296296296296296;5
9001068;"River 374";"Station 374";42.7699722559191;6.63150111678988;0.296296296296296;6
9001070;"River 375";"Station 375";49.9465817143209;0.513380214106292;0.0942857142857143;1
9001070;"River 375";"Station 375";49.9465817143209;0.513380214106292;0.23522633744856;2
9001070;"River 375";"Station 375";49.9465817143209;0.513380214106292;0.288559670781893;3
9001070;"River 375";"Station 375";49.9465817143209;0.513380214106292;0.27917695473251;4
9001070;"River 375";"Station 375";49.9465817143209;0.513380214106292;0.266502057613169;5
9001070;"River 375";"Station 375";49.9465817143209;0.513380214106292;0.281646090534979;6
9001080;"River 376";"Station 376";40.106769381091;0.640211303252727;0.189365079365079;1
9001080;"River 376";"Station 376";40.106769381091;0.640211303252727;0.216625514403292;2
9001080;"River 376";"Station 376";40.106769381091;0.640211303252727;0.305020576131687;3
9001080;"River 376";"Station 376";40.106769381091;0.640211303252727;0.290699588477366;4
9001080;"River 376";"Station 376";40.106769381091;0.640211303252727;0.255473251028807;5
9001080;"River 376";"Station 376";40.106769381091;0.640211303252727;0.273909465020576;6
9001121;"River 377";"Station 377";45.2188737993129;5.70789234479889;0.122222222222222;1
9001121;"River 377";"Station 377";45.2188737993129;5.70789234479889;0.221728395061728;2
9001121;"River 377";"Station 377";45.2188737993129;5.70789234479889;0.213662551440329;3
9001121;"River 377";"Station 377";45.2188737993129;5.70789234479889;0.278024691358025;4
9001121;"River 377";"Station 377";45.2188737993129;5.70789234479889;0.246090534979424;5
9001121;"River 377";"Station 377";45.2188737993129;5.70789234479889;0.286255144032922;6
9001161;"River 378";"Station 378";40.3921226039529;3.69738456793129;0.103174603174603;1
9001161;"River 378";"Station 378";40.3921226039529;3.69738456793129;0.1759670781893;2
9001161;"River 378";"Station 378";40.3921226039529;3.69738456793129;0.334320987654321;3
9001161;"River 378";"Station 378";40.3921226039529;3.69738456793129;0.302716049382716;4
9001161;"River 378";"Station 378";40.3921226039529;3.69738456793129;0.341069958847737;5
9001161;"River 378";"Station 378";40.3921226039529;3.69738456793129;0.270781893004115;6
9001165;"River 379";"Station 379";45.921885073185;5.00407166080549;0.0884126984126984;1
9001165;"River 379";"Station 379";45.921885073185;5.00407166080549;0.30238683127572;2
9001165;"River 379";"Station 379";45.921885073185;5.00407166080549;0.260740740740741;3
9001165;"River 379";"Station 379";45.921885073185;5.00407166080549;0.272098765432099;4
9001165;"River 379";"Station 379";45.921885073185;5.00407166080549;0.24559670781893;5
9001165;"River 379";"Station 379";45.921885073185;5.00407166080549;0.243786008230453;6
9001191;"River 380";"Station 380";44.3081932095811;0.665006234776229;0.0742857142857143;1
9001191;"River 380";"Station 380";44.3081932095811;0.665006234776229;0.233909465020576;2
9001191;"River 380";"Station 380";44.3081932095811;0.665006234776229;0.229958847736626;3
9001191;"River 380";"Station 380";44.3081932095811;0.665006234776229;0.220576131687243;4
9001191;"River 380";"Station 380";44.3081932095811;0.665006234776229;0.238353909465021;5
9001191;"River 380";"Station 380";44.3081932095811;0.665006234776229;0.214156378600823;6
9001205;"River 381";"Station 381";48.686747723259;2.69581515109167;0.0549206349206349;1
9001205;"River 381";"Station 381";48.686747723259;2.69581515109167;0.134814814814815;2
9001205;"River 381";"Station 381";48.686747723259;2.69581515109167;0.250041152263374;3
9001205;"River 381";"Station 381";48.686747723259;2.69581515109167;0.222880658436214;4
9001205;"River 381";"Station 381";48.686747723259;2.69581515109167;0.228148148148148;5
9001205;"River 381";"Station 381";48.686747723259;2.69581515109167;0.270781893004115;6
9001219;"River 382";"Station 382";43.5599487856962;8.44007495092228;0.0771428571428572;1
9001219;"River 382";"Station 382";43.5599487856962;8.44007495092228;0.166913580246914;2
9001219;"River 382";"Station 382";43.5599487856962;8.44007495092228;0.174814814814815;3
9001219;"River 382";"Station 382";43.5599487856962;8.44007495092228;0.235555555555556;4
9001219;"River 382";"Station 382";43.5599487856962;8.44007495092228;0.257119341563786;5
9001219;"River 382";"Station 382";43.5599487856962;8.44007495092228;0.279670781893004;6
9001229;"River 383";"Station 383";47.925543107558;0.867992381099612;0.115238095238095;1
9001229;"River 383";"Station 383";47.925543107558;0.867992381099612;0.172181069958848;2
9001229;"River 383";"Station 383";47.925543107558;0.867992381099612;0.241975308641975;3
9001229;"River 383";"Station 383";47.925543107558;0.867992381099612;0.197366255144033;4
9001229;"River 383";"Station 383";47.925543107558;0.867992381099612;0.226337448559671;5
9001229;"River 383";"Station 383";47.925543107558;0.867992381099612;0.229794238683128;6
9001235;"River 384";"Station 384";49.6567472349852;4.6506477962248;0.264920634920635;1
9001235;"River 384";"Station 384";49.6567472349852;4.6506477962248;0.225843621399177;2
9001235;"River 384";"Station 384";49.6567472349852;4.6506477962248;0.207242798353909;3
9001235;"River 384";"Station 384";49.6567472349852;4.6506477962248;0.201646090534979;4
9001235;"River 384";"Station 384";49.6567472349852;4.6506477962248;0.26320987654321;5
9001235;"River 384";"Station 384";49.6567472349852;4.6506477962248;0.25201646090535;6
9001491;"River 385";"Station 385";43.6223788396455;2.67973639070988;0.234444444444444;1
9001491;"River 385";"Station 385";43.6223788396455;2.67973639070988;0.218600823045268;2
9001491;"River 385";"Station 385";43.6223788396455;2.67973639070988;0.206748971193416;3
9001491;"River 385";"Station 385";43.6223788396455;2.67973639070988;0.202469135802469;4
9001491;"River 385";"Station 385";43.6223788396455;2.67973639070988;0.228148148148148;5
9001491;"River 385";"Station 385";43.6223788396455;2.67973639070988;0.210205761316872;6
9001510;"River 386";"Station 386";41.8146641273052;1.50877282256261;0.138571428571429;1
9001510;"River 386";"Station 386";41.8146641273052;1.50877282256261;0.173991769547325;2
9001510;"River 386";"Station 386";41.8146641273052;1.50877282256261;0.241646090534979;3
9001510;"River 386";"Station 386";41.8146641273052;1.50877282256261;0.209711934156379;4
9001510;"River 386";"Station 386";41.8146641273052;1.50877282256261;0.244444444444444;5
9001510;"River 386";"Station 386";41.8146641273052;1.50877282256261;0.263703703703704;6
9001520;"River 387";"Station 387";43.467399252113;2.46216084575281;0.167301587301587;1
9001520;"River 387";"Station 387";43.467399252113;2.46216084575281;0.193415637860082;2
9001520;"River 387";"Station 387";43.467399252113;2.46216084575281;0.254320987654321;3
9001520;"River 387";"Station 387";43.467399252113;2.46216084575281;0.231769547325103;4
9001520;"River 387";"Station 387";43.467399252113;2.46216084575281;0.205267489711934;5
9001520;"River 387";"Station 387";43.467399252113;2.46216084575281;0.213168724279835;6
9001522;"River 388";"Station 388";42.5308743142523;0.871632252819836;0.109365079365079;1
9001522;"River 388";"Station 388";42.5308743142523;0.871632252819836;0.176954732510288;2
9001522;"River 388";"Station 388";42.5308743142523;0.871632252819836;0.223374485596708;3
9001522;"River 388";"Station 388";42.5308743142523;0.871632252819836;0.21679012345679;4
9001522;"River 388";"Station 388";42.5308743142523;0.871632252819836;0.237366255144033;5
9001522;"River 388";"Station 388";42.5308743142523;0.871632252819836;0.208230452674897;6
9001523;"River 389";"Station 389";40.219921709504;5.5031154025346;0.113809523809524;1
9001523;"River 389";"Station 389";40.219921709504;5.5031154025346;0.192098765432099;2
9001523;"River 389";"Station 389";40.219921709504;5.5031154025346;0.247736625514403;3
9001523;"River 389";"Station 389";40.219921709504;5.5031154025346;0.210699588477366;4
9001523;"River 389";"Station 389";40.219921709504;5.5031154025346;0.208065843621399;5
9001523;"River 389";"Station 389";40.219921709504;5.5031154025346;0.226831275720165;6
9001539;"River 390";"Station 390";45.3102777339518;2.47718192636967;0.321428571428571;1
9001539;"River 390";"Station 390";45.3102777339518;2.47718192636967;0.296296296296296;2
9001539;"River 390";"Station 390";45.3102777339518;2.47718192636967;0.296296296296296;3
9001539;"River 390";"Station 390";45.3102777339518;2.47718192636967;0.296296296296296;4
9001539;"River 390";"Station 390";45.3102777339518;2.47718192636967;0.296296296296296;5
9001539;"River 390";"Station 390";45.3102777339518;2.47718192636967;0.296296296296296;6
9001549;"River 391";"Station 391";46.3087366591208;1.99640098726377;0.146984126984127;1
9001549;"River 391";"Station 391";46.3087366591208;1.99640098726377;0.240658436213992;2
9001549;"River 391";"Station 391";46.3087366591208;1.99640098726377;0.235720164609054;3
9001549;"River 391";"Station 391";46.3087366591208;1.99640098726377;0.211687242798354;4
9001549;"River 391";"Station 391";46.3087366591208;1.99640098726377;0.186008230452675;5
9001549;"River 391";"Station 391";46.3087366591208;1.99640098726377;0.196049382716049;6
9001552;"River 392";"Station 392";41.6078029270284;3.69802295230329;0.107301587301587;1
9001552;"River 392";"Station 392";41.6078029270284;3.69802295230329;0.173333333333333;2
9001552;"River 392";"Station 392";41.6078029270284;3.69802295230329;0.188148148148148;3
9001552;"River 392";"Station 392";41.6078029270284;3.69802295230329;0.222222222222222;4
9001552;"River 392";"Station 392";41.6078029270284;3.69802295230329;0.203127572016461;5
9001552;"River 392";"Station 392";41.6078029270284;3.69802295230329;0.214814814814815;6
9400073;"River 393";"Station 393";42.2423025453463;2.278838371858;0.073015873015873;1
9400073;"River 393";"Station 393";42.2423025453463;2.278838371858;0.143703703703704;2
9400073;"River 393";"Station 393";42.2423025453463;2.278838371858;0.111604938271605;3
9400073;"River 393";"Station 393";42.2423025453463;2.278838371858;0.1040329218107;4
9400073;"River 393";"Station 393";42.2423025453463;2.278838371858;0.16559670781893;5
9400073;"River 393";"Station 393";42.2423025453463;2.278838371858;0.156872427983539;6
9400074;"River 394";"Station 394";49.4602883933112;3.95432841498405;0.0906349206349207;1
9400074;"River 394";"Station 394";49.4602883933112;3.95432841498405;0.172345679012346;2
9400074;"River 394";"Station 394";49.4602883933112;3.95432841498405;0.198024691358025;3
9400074;"River 394";"Station 394";49.4602883933112;3.95432841498405;0.201646090534979;4
9400074;"River 394";"Station 394";49.4602883933112;3.95432841498405;0.224526748971193;5
9400074;"River 394";"Station 394";49.4602883933112;3.95432841498405;0.214650205761317;6
9400076;"River 395";"Station 395";45.348799014464;9.91915329359472;0.177777777777778;1
9400076;"River 395";"Station 395";45.348799014464;9.91915329359472;0.167572016460905;2
9400076;"River 395";"Station 395";45.348799014464;9.91915329359472;0.161152263374486;3
9400076;"River 395";"Station 395";45.348799014464;9.91915329359472;0.216131687242798;4
9400076;"River 395";"Station 395";45.348799014464;9.91915329359472;0.201316872427984;5
9400076;"River 395";"Station 395";45.348799014464;9.91915329359472;0.246255144032922;6
9402204;"River 396";"Station 396";41.1705988319591;3.23626084951684;0.114126984126984;1
9402204;"River 396";"Station 396";41.1705988319591;3.23626084951684;0.181728395061728;2
9402204;"River 396";"Station 396";41.1705988319591;3.23626084951684;0.18880658436214;3
9402204;"River 396";"Station 396";41.1705988319591;3.23626084951684;0.253991769547325;4
9402204;"River 396";"Station 396";41.1705988319591;3.23626084951684;0.253333333333333;5
9402204;"River 396";"Station 396";41.1705988319591;3.23626084951684;0.263045267489712;6
9404976;"River 397";"Station 397";44.6843649121001;9.47069489629939;0.147936507936508;1
9404976;"River 397";"Station 397";44.6843649121001;9.47069489629939;0.186337448559671;2
9404976;"River 397";"Station 397";44.6843649121001;9.47069489629939;0.205267489711934;3
9404976;"River 397";"Station 397";44.6843649121001;9.47069489629939;0.21119341563786;4
9404976;"River 397";"Station 397";44.6843649121001;9.47069489629939;0.263703703703704;5
9404976;"River 397";"Station 397";44.6843649121001;9.47069489629939;0.21119341563786;6
9405158;"River 398";"Station 398";42.4596350477077;3.19366100709885;0.130634920634921;1
9405158;"River 398";"Station 398";42.4596350477077;3.19366100709885;0.18156378600823;2
9405158;"River 398";"Station 398";42.4596350477077;3.19366100709885;0.210534979423868;3
9405158;"River 398";"Station 398";42.4596350477077;3.19366100709885;0.243786008230453;4
9405158;"River 398";"Station 398";42.4596350477077;3.19366100709885;0.243950617283951;5
9405158;"River 398";"Station 398";42.4596350477077;3.19366100709885;0.244279835390947;6
9405272;"River 399";"Station 399";47.3863920615986;8.31864050123841;0.0873015873015873;1
9405272;"River 399";"Station 399";47.3863920615986;8.31864050123841;0.167572016460905;2
9405272;"River 399";"Station 399";47.3863920615986;8.31864050123841;0.210534979423868;3
9405272;"River 399";"Station 399";47.3863920615986;8.31864050123841;0.273086419753086;4
9405272;"River 399";"Station 399";47.3863920615986;8.31864050123841;0.255637860082305;5
9405272;"River 399";"Station 399";47.3863920615986;8.31864050123841;0.268641975308642;6
9406203;"River 400";"Station 400";45.5751991574652;4.65481470571831;0.143650793650794;1
9406203;"River 400";"Station 400";45.5751991574652;4.65481470571831;0.128888888888889;2
9406203;"River 400";"Station 400";45.5751991574652;4.65481470571831;0.175473251028807;3
9406203;"River 400";"Station 400";45.5751991574652;4.65481470571831;0.21037037037037;4
9406203;"River 400";"Station 400";45.5751991574652;4.65481470571831;0.192427983539095;5
9406203;"River 400";"Station 400";45.5751991574652;4.65481470571831;0.226008230452675;6
9408527;"River 401";"Station 401";40.9776381612755;9.79371969820932;0.16047619047619;1
9408527;"River 401";"Station 401";40.9776381612755;9.79371969820932;0.185843621399177;2
9408527;"River 401";"Station 401";40.9776381612755;9.79371969820932;0.218765432098765;3
9408527;"River 401";"Station 401";40.9776381612755;9.79371969820932;0.247407407407407;4
9408527;"River 401";"Station 401";40.9776381612755;9.79371969820932;0.262880658436214;5
9408527;"River 401";"Station 401";40.9776381612755;9.79371969820932;0.217448559670782;6
9409238;"River 402";"Station 402";41.9968922692351;2.22202486358583;0.146984126984127;1
9409238;"River 402";"Station 402";41.9968922692351;2.22202486358583;0.213333333333333;2
9409238;"River 402";"Station 402";41.9968922692351;2.22202486358583;0.208559670781893;3
9409238;"River 402";"Station 402";41.9968922692351;2.22202486358583;0.222880658436214;4
9409238;"River 402";"Station 402";41.9968922692351;2.22202486358583;0.231604938271605;5
9409238;"River 402";"Station 402";41.9968922692351;2.22202486358583;0.1759670781893;6
9409327;"River 403";"Station 403";44.6756163029931;2.53839266719297;0.194126984126984;1
9409327;"River 403";"Station 403";44.6756163029931;2.53839266719297;0.129547325102881;2
9409327;"River 403";"Station 403";44.6756163029931;2.53839266719297;0.143045267489712;3
9409327;"River 403";"Station 403";44.6756163029931;2.53839266719297;0.252510288065844;4
9409327;"River 403";"Station 403";44.6756163029931;2.53839266719297;0.209218106995885;5
9409327;"River 403";"Station 403";44.6756163029931;2.53839266719297;0.26880658436214;6
9409361;"River 404";"Station 404";49.1111851599999;1.26435525715351;0.0707936507936508;1
9409361;"River 404";"Station 404";49.1111851599999;1.26435525715351;0.210205761316872;2
9409361;"River 404";"Station 404";49.1111851599999;1.26435525715351;0.213004115226337;3
9409361;"River 404";"Station 404";49.1111851599999;1.26435525715351;0.246748971193416;4
9409361;"River 404";"Station 404";49.1111851599999;1.26435525715351;0.252345679012346;5
9409361;"River 404";"Station 404";49.1111851599999;1.26435525715351;0.234567901234568;6
9409383;"River 405";"Station 405";40.6453489046544;2.71589101292193;0.0780952380952381;1
9409383;"River 405";"Station 405";40.6453489046544;2.71589101292193;0.205267489711934;2
9409383;"River 405";"Station 405";40.6453489046544;2.71589101292193;0.21761316872428;3
9409383;"River 405";"Station 405";40.6453489046544;2.71589101292193;0.247572016460905;4
9409383;"River 405";"Station 405";40.6453489046544;2.71589101292193;0.247572016460905;5
9409383;"River 405";"Station 405";40.6453489046544;2.71589101292193;0.232757201646091;6
9411887;"River 406";"Station 406";47.4195858556777;2.42100089322776;0.201746031746032;1
